"id","age","age_group","volunteer","weekly_social_contact","worthwhile_response","worthwhile","contribution_response","contributes","social_contacts_important_response","social_contacts_important","personal_development_important_response","personal_development_important","autonomy_response","autonomy","useful_response","useful","hopeful_response","hopeful"
6579,82,"above 75",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE
6580,70,"65 - 75",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6581,59,"55 - 65",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6582,20,"18 - 25",FALSE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6583,77,"above 75",TRUE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6584,22,"18 - 25",FALSE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE
6585,35,"35 - 45",FALSE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6586,81,"above 75",TRUE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE
6587,73,"65 - 75",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6588,41,"35 - 45",TRUE,TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE
6589,30,"25 - 35",TRUE,FALSE,"Undecided",FALSE,"Agree",TRUE,"Disagree",FALSE,"Undecided",FALSE,"Undecided",FALSE,"Disagree",FALSE,"Undecided",FALSE
6590,42,"35 - 45",TRUE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Undecided",FALSE,"Strongly Agree",TRUE,"Agree",TRUE,"Disagree",FALSE,"Disagree",FALSE
6591,27,"25 - 35",FALSE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6592,87,"above 75",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6593,64,"55 - 65",FALSE,FALSE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE
6594,76,"above 75",FALSE,TRUE,"Agree",TRUE,"Disagree",FALSE,"Disagree",FALSE,"Agree",TRUE,"Undecided",FALSE,"Undecided",FALSE,"Undecided",FALSE
6595,27,"25 - 35",FALSE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Undecided",FALSE
6596,60,"55 - 65",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Disagree",FALSE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6597,68,"65 - 75",FALSE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6598,24,"18 - 25",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6599,56,"55 - 65",TRUE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE
6600,21,"18 - 25",FALSE,TRUE,"Agree",TRUE,"Disagree",FALSE,"Strongly Agree",TRUE,"Undecided",FALSE,"Disagree",FALSE,"Disagree",FALSE,"Disagree",FALSE
6601,33,"25 - 35",FALSE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6602,22,"18 - 25",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6603,80,"above 75",TRUE,TRUE,"Strongly Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6604,32,"25 - 35",FALSE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE
6605,54,"45 - 55",FALSE,TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Undecided",FALSE,"Undecided",FALSE
6606,18,"18 - 25",TRUE,FALSE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6607,63,"55 - 65",FALSE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Strongly Agree",TRUE,"Disagree",FALSE,"Disagree",FALSE,"Undecided",FALSE
6608,36,"35 - 45",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6609,35,"35 - 45",TRUE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Disagree",FALSE
6610,33,"25 - 35",FALSE,FALSE,"Undecided",FALSE,"Undecided",FALSE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE
6611,52,"45 - 55",TRUE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6612,36,"35 - 45",TRUE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6613,82,"above 75",FALSE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE
6614,29,"25 - 35",TRUE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6615,52,"45 - 55",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Disagree",FALSE,"Agree",TRUE,"Undecided",FALSE
6616,52,"45 - 55",FALSE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6617,63,"55 - 65",FALSE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE
6618,22,"18 - 25",TRUE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6619,72,"65 - 75",FALSE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Undecided",FALSE
6620,80,"above 75",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6621,30,"25 - 35",FALSE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE
6622,65,"65 - 75",FALSE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6623,78,"above 75",FALSE,TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE
6624,23,"18 - 25",TRUE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6625,60,"55 - 65",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6626,43,"35 - 45",TRUE,TRUE,"Undecided",FALSE,"Undecided",FALSE,"Agree",TRUE,"Strongly Disagree",FALSE,"Undecided",FALSE,"Agree",TRUE,"Undecided",FALSE
6627,57,"55 - 65",FALSE,TRUE,"Undecided",FALSE,"Undecided",FALSE,"Agree",TRUE,"Disagree",FALSE,"Disagree",FALSE,"Disagree",FALSE,"Disagree",FALSE
6628,23,"18 - 25",FALSE,TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6629,35,"35 - 45",TRUE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6630,29,"25 - 35",TRUE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE
6631,41,"35 - 45",FALSE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Disagree",FALSE,"Agree",TRUE
6632,80,"above 75",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Disagree",FALSE
6633,77,"above 75",TRUE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE
6634,62,"55 - 65",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Disagree",FALSE,"Agree",TRUE,"Undecided",FALSE
6635,66,"65 - 75",FALSE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6636,46,"45 - 55",TRUE,TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Disagree",FALSE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6637,47,"45 - 55",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6638,32,"25 - 35",FALSE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE
6639,51,"45 - 55",FALSE,TRUE,"Undecided",FALSE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6640,45,"45 - 55",TRUE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE
6641,28,"25 - 35",FALSE,TRUE,"Undecided",FALSE,"Disagree",FALSE,"Agree",TRUE,"Agree",TRUE,"Disagree",FALSE,"Undecided",FALSE,"Undecided",FALSE
6642,29,"25 - 35",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE
6643,60,"55 - 65",TRUE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE
6644,79,"above 75",FALSE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6645,55,"55 - 65",FALSE,TRUE,"Disagree",FALSE,"Strongly Disagree",FALSE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Undecided",FALSE,"Disagree",FALSE
6646,19,"18 - 25",TRUE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Disagree",FALSE,"Strongly Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE
6647,52,"45 - 55",TRUE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6648,87,"above 75",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE
6649,69,"65 - 75",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE
6650,56,"55 - 65",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Undecided",FALSE
6651,40,"35 - 45",TRUE,FALSE,"Strongly Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6652,74,"65 - 75",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6653,18,"18 - 25",FALSE,TRUE,"Undecided",FALSE,"Undecided",FALSE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Undecided",FALSE,"Undecided",FALSE,"Agree",TRUE
6654,54,"45 - 55",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Strongly Disagree",FALSE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6655,46,"45 - 55",TRUE,TRUE,"Agree",TRUE,"Disagree",FALSE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE
6656,36,"35 - 45",TRUE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6657,32,"25 - 35",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Disagree",FALSE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6658,20,"18 - 25",FALSE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6659,71,"65 - 75",FALSE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Disagree",FALSE,"Agree",TRUE,"Undecided",FALSE,"Undecided",FALSE,"Disagree",FALSE
6660,73,"65 - 75",TRUE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6661,39,"35 - 45",TRUE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6662,57,"55 - 65",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Undecided",FALSE
6663,83,"above 75",FALSE,TRUE,"Strongly Agree",TRUE,"Undecided",FALSE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Undecided",FALSE
6664,69,"65 - 75",FALSE,TRUE,"Strongly Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Disagree",FALSE,"Agree",TRUE,"Undecided",FALSE,"Strongly Agree",TRUE
6665,56,"55 - 65",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE
6666,53,"45 - 55",FALSE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6667,73,"65 - 75",FALSE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Undecided",FALSE,"Undecided",FALSE,"Agree",TRUE,"Undecided",FALSE,"Disagree",FALSE
6668,34,"25 - 35",FALSE,TRUE,"Agree",TRUE,"Disagree",FALSE,"Disagree",FALSE,"Undecided",FALSE,"Undecided",FALSE,"Undecided",FALSE,"Disagree",FALSE
6669,50,"45 - 55",FALSE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Undecided",FALSE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Undecided",FALSE
6670,69,"65 - 75",TRUE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Undecided",FALSE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6671,27,"25 - 35",FALSE,TRUE,"Disagree",FALSE,"Strongly Disagree",FALSE,"Agree",TRUE,"Strongly Agree",TRUE,"Disagree",FALSE,"Undecided",FALSE,"Disagree",FALSE
6672,22,"18 - 25",TRUE,TRUE,"Undecided",FALSE,"Disagree",FALSE,"Undecided",FALSE,"Undecided",FALSE,"Strongly Agree",TRUE,"Undecided",FALSE,"Agree",TRUE
6673,64,"55 - 65",FALSE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6674,60,"55 - 65",FALSE,TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6675,47,"45 - 55",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE
6676,74,"65 - 75",TRUE,TRUE,"Agree",TRUE,"Disagree",FALSE,"Undecided",FALSE,"Agree",TRUE,"Undecided",FALSE,"Disagree",FALSE,"Undecided",FALSE
6677,27,"25 - 35",TRUE,TRUE,"Disagree",FALSE,"Agree",TRUE,"Agree",TRUE,"Disagree",FALSE,"Strongly Agree",TRUE,"Disagree",FALSE,"Disagree",FALSE
6678,31,"25 - 35",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Undecided",FALSE
6679,37,"35 - 45",TRUE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6680,21,"18 - 25",TRUE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6681,55,"55 - 65",TRUE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE
6682,19,"18 - 25",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Undecided",FALSE,"Disagree",FALSE
6683,33,"25 - 35",TRUE,TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6684,59,"55 - 65",FALSE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Undecided",FALSE
6685,30,"25 - 35",FALSE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Disagree",FALSE
6686,58,"55 - 65",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Undecided",FALSE,"Undecided",FALSE
6687,22,"18 - 25",FALSE,TRUE,"Undecided",FALSE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Disagree",FALSE
6688,51,"45 - 55",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6689,50,"45 - 55",TRUE,TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Disagree",FALSE,"Undecided",FALSE,"Disagree",FALSE,"Disagree",FALSE
6690,58,"55 - 65",FALSE,TRUE,"Agree",TRUE,"Disagree",FALSE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6691,51,"45 - 55",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6692,29,"25 - 35",FALSE,TRUE,"Undecided",FALSE,"Agree",TRUE,"Disagree",FALSE,"Strongly Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Strongly Agree",TRUE
6693,79,"above 75",TRUE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6694,27,"25 - 35",FALSE,TRUE,"Undecided",FALSE,"Undecided",FALSE,"Agree",TRUE,"Disagree",FALSE,"Disagree",FALSE,"Disagree",FALSE,"Agree",TRUE
6695,29,"25 - 35",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Undecided",FALSE
6696,19,"18 - 25",FALSE,TRUE,"Agree",TRUE,"Disagree",FALSE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Disagree",FALSE
6697,46,"45 - 55",TRUE,TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
6698,64,"55 - 65",FALSE,TRUE,"Undecided",FALSE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Disagree",FALSE,"Disagree",FALSE
6699,67,"65 - 75",FALSE,TRUE,"Strongly Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6700,25,"25 - 35",FALSE,FALSE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE
6701,51,"45 - 55",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Undecided",FALSE,"Undecided",FALSE,"Strongly Agree",TRUE
6702,49,"45 - 55",TRUE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6703,34,"25 - 35",FALSE,TRUE,"Undecided",FALSE,"Undecided",FALSE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Undecided",FALSE,"Strongly Disagree",FALSE
6704,86,"above 75",FALSE,TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE
6705,32,"25 - 35",TRUE,TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6706,89,"above 75",TRUE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE
6707,27,"25 - 35",FALSE,TRUE,"Undecided",FALSE,"Disagree",FALSE,"Disagree",FALSE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Disagree",FALSE
6708,59,"55 - 65",TRUE,TRUE,"Agree",TRUE,"Disagree",FALSE,"Undecided",FALSE,"Strongly Agree",TRUE,"Undecided",FALSE,"Undecided",FALSE,"Undecided",FALSE
6709,19,"18 - 25",TRUE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE
6710,19,"18 - 25",FALSE,TRUE,"Agree",TRUE,"Undecided",FALSE,"Undecided",FALSE,"Undecided",FALSE,"Strongly Disagree",FALSE,"Disagree",FALSE,"Disagree",FALSE
6711,56,"55 - 65",FALSE,TRUE,"Undecided",FALSE,"Undecided",FALSE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Undecided",FALSE,"Strongly Disagree",FALSE
6712,32,"25 - 35",TRUE,TRUE,"Undecided",FALSE,"Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Agree",TRUE,"Disagree",FALSE
6713,83,"above 75",TRUE,TRUE,"Strongly Agree",TRUE,"Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE,"Strongly Agree",TRUE
